folder,file,class
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_1_pianissimo_arco-normal.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_1_piano_arco-sul-ponticello.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_1_piano_arco-sul-tasto.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_1_piano_con-sord.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_1_piano_natural-harmonic.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_long_forte_molto-vibrato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_phrase_forte_arco-staccato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_phrase_forte_pizz-quasi-guitar.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_phrase_fortissimo_arco-tremolo.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_phrase_mezzo-forte_arco-glissando.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_phrase_mezzo-forte_arco-legato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_phrase_mezzo-forte_arco-spiccato.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_phrase_mezzo-piano_arco-major-trill.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_phrase_piano_arco-punta-d'arco.wav,2
violin,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\violin\violin_B5_very-long_decrescendo_arco-normal.wav,2
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f1_arpeggios_belt_c_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f1_arpeggios_belt_c_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f1_arpeggios_belt_c_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f1_arpeggios_belt_c_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f1_arpeggios_belt_c_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f1_arpeggios_breathy_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f1_arpeggios_breathy_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f1_arpeggios_breathy_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f1_arpeggios_breathy_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f1_arpeggios_breathy_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_caro_straight.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_caro_vibrato.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_dona_straight.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_dona_vibrato.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_forte_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_forte_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_forte_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_forte_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_forte_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_messa_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_messa_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_messa_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_messa_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_messa_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_pp_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_pp_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_pp_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_pp_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_pp_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_trillo_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_trillo_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_trillo_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_trillo_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_trillo_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_trill_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_trill_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_trill_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_trill_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_long_trill_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_row_straight.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_row_vibrato.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_c_slow_piano_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_c_slow_piano_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_c_slow_piano_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_c_slow_piano_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_c_slow_piano_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_f_slow_piano_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_f_slow_piano_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_f_slow_piano_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_f_slow_piano_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_f_slow_piano_u(1).wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_f_slow_piano_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_vocal_fry_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_vocal_fry_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_vocal_fry_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_vocal_fry_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f2_scales_vocal_fry_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_inhaled_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_inhaled_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_inhaled_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_inhaled_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_inhaled_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_messa_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_messa_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_messa_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_messa_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_messa_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_straight_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_straight_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_straight_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_straight_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f3_long_straight_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_belt_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_belt_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_belt_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_belt_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_belt_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_breathy_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_breathy_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_breathy_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_breathy_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_breathy_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_c_fast_piano_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_c_fast_piano_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_c_fast_piano_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_c_fast_piano_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_c_fast_piano_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_f_fast_piano_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_f_fast_piano_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_f_fast_piano_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_f_fast_piano_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f4_arpeggios_f_fast_piano_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_c_slow_forte_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_c_slow_forte_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_c_slow_forte_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_c_slow_forte_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_c_slow_forte_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_c_slow_piano_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_c_slow_piano_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_c_slow_piano_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_c_slow_piano_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_c_slow_piano_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_f_slow_forte_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_f_slow_forte_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_f_slow_forte_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_f_slow_forte_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_f_slow_forte_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_f_slow_piano_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_f_slow_piano_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_f_slow_piano_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_f_slow_piano_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_f_slow_piano_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_lip_trill_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_lip_trill_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_lip_trill_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_lip_trill_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_lip_trill_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_straight_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_straight_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_straight_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_straight_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_straight_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_vibrato_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_vibrato_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_vibrato_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_vibrato_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_vibrato_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_vocal_fry_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_vocal_fry_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_vocal_fry_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_vocal_fry_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f5_arpeggios_vocal_fry_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_forte_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_forte_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_forte_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_forte_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_forte_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_inhaled_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_inhaled_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_inhaled_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_inhaled_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_inhaled_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_messa_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_messa_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_messa_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_messa_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\f7_long_messa_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_breathy_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_breathy_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_breathy_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_breathy_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_breathy_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_c_slow_piano_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_c_slow_piano_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_c_slow_piano_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_c_slow_piano_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_c_slow_piano_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_f_slow_piano_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_f_slow_piano_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_f_slow_piano_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_f_slow_piano_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_f_slow_piano_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_lip_trill_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_lip_trill_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_lip_trill_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_lip_trill_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_lip_trill_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_vibrato_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_vibrato_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_vibrato_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_vibrato_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_arpeggios_vibrato_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_long_messa_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_long_messa_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_long_messa_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_long_messa_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m1_long_messa_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_caro_straight.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_caro_vibrato.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_dona_straight.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_dona_vibrato.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_long_straight_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_long_straight_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_long_straight_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_long_straight_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_long_straight_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_long_trillo_a.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_long_trillo_e.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_long_trillo_i.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_long_trillo_o.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_long_trillo_u.wav,3
vocals,C:\Users\rames\OneDrive\Desktop\namma\MusicLiveAudioMixing\sounds\vocals\m4_row_straight.wav,3
